potential,current,current_filtered_()Hz,current_filtered_50Hz
-1482.25,-6.83450780326221e-08,-6.727645536808743e-08,-6.727645536808739e-08
-1481.75,-6.832679927271197e-08,-6.726288271159149e-08,-6.726288271159147e-08
-1481.25,-6.838560919590106e-08,-6.723529450403716e-08,-6.723529450403719e-08
-1480.75,-6.805500206013545e-08,-6.710798103634451e-08,-6.710798103634452e-08
-1480.25,-6.775538934334787e-08,-6.721706283789304e-08,-6.72170628378931e-08
-1479.75,-6.722530530595447e-08,-6.69274816453334e-08,-6.692748164533345e-08
-1479.25,-6.717046902622409e-08,-6.719835385500711e-08,-6.719835385500715e-08
-1478.75,-6.632885134166694e-08,-6.679282104173381e-08,-6.679282104173386e-08
-1478.25,-6.649733382431673e-08,-6.70953918758738e-08,-6.709539187587383e-08
-1477.75,-6.584565629708643e-08,-6.677317573790179e-08,-6.677317573790182e-08
-1477.25,-6.577730962959643e-08,-6.689122572020813e-08,-6.689122572020813e-08
-1476.75,-6.57177049777156e-08,-6.678034112041936e-08,-6.678034112041938e-08
-1476.25,-6.556193815413374e-08,-6.672411901911451e-08,-6.672411901911451e-08
-1475.75,-6.583770901016899e-08,-6.673221027330238e-08,-6.673221027330237e-08
-1475.25,-6.616990560331807e-08,-6.66235947208638e-08,-6.66235947208638e-08
-1474.75,-6.628990963577146e-08,-6.665489414209548e-08,-6.665489414209552e-08
-1474.25,-6.639004545093124e-08,-6.653642467285391e-08,-6.653642467285392e-08
-1473.75,-6.702185476086793e-08,-6.654802088898388e-08,-6.654802088898391e-08
-1473.25,-6.726742592661688e-08,-6.651010216534842e-08,-6.651010216534843e-08
-1472.75,-6.730636763251238e-08,-6.638711382794359e-08,-6.638711382794363e-08
-1472.25,-6.762505383790178e-08,-6.649258075013169e-08,-6.649258075013171e-08
-1471.75,-6.729842034559492e-08,-6.624716236028199e-08,-6.624716236028201e-08
-1471.25,-6.747167120039518e-08,-6.640158437312478e-08,-6.640158437312475e-08
-1470.75,-6.716649538276538e-08,-6.616934912451491e-08,-6.61693491245149e-08
-1470.25,-6.6838272433075e-08,-6.630164486617441e-08,-6.630164486617434e-08
-1469.75,-6.630183056614764e-08,-6.608625460800468e-08,-6.608625460800464e-08
-1469.25,-6.628434653492927e-08,-6.621878014955771e-08,-6.621878014955766e-08
-1468.75,-6.563028482162374e-08,-6.600595970666872e-08,-6.600595970666871e-08
-1468.25,-6.52758358251058e-08,-6.607689172009842e-08,-6.607689172009835e-08
-1467.75,-6.496748109270903e-08,-6.597210762257633e-08,-6.597210762257625e-08
-1467.25,-6.490469752606123e-08,-6.594769740311897e-08,-6.594769740311884e-08
-1466.75,-6.492138682858787e-08,-6.592902742545155e-08,-6.592902742545141e-08
-1466.25,-6.479423023790878e-08,-6.589386181753388e-08,-6.589386181753375e-08
-1465.75,-6.494443396064844e-08,-6.584718934438003e-08,-6.584718934437987e-08
-1465.25,-6.531000915885081e-08,-6.577939767215144e-08,-6.577939767215136e-08
-1464.75,-6.542206590438675e-08,-6.582813068276747e-08,-6.582813068276742e-08
-1464.25,-6.553412264992268e-08,-6.55645955680325e-08,-6.55645955680325e-08
-1463.75,-6.635507738849451e-08,-6.583973642847532e-08,-6.583973642847533e-08
-1463.25,-6.599109164767563e-08,-6.54593609850505e-08,-6.545936098505051e-08
-1462.75,-6.663561661668023e-08,-6.57070697438874e-08,-6.570706974388742e-08
-1462.25,-6.676754157950978e-08,-6.551346119025406e-08,-6.551346119025409e-08
-1461.75,-6.659905909685997e-08,-6.548557348925771e-08,-6.548557348925775e-08
-1461.25,-6.649336018085799e-08,-6.549457061586027e-08,-6.549457061586034e-08
-1460.75,-6.611665878097122e-08,-6.538445199679014e-08,-6.538445199679019e-08
-1460.25,-6.602685443880412e-08,-6.53700520426306e-08,-6.537005204263068e-08
-1459.8125,-6.583373536671027e-08,-6.536192619386513e-08,-6.536192619386519e-08
-1459.3125,-6.512006900152392e-08,-6.531469867104159e-08,-6.531469867104167e-08
-1458.8125,-6.482363519950331e-08,-6.525276588825619e-08,-6.525276588825627e-08
-1458.3125,-6.480456171090146e-08,-6.529468636038798e-08,-6.529468636038804e-08
-1457.8125,-6.415447364105468e-08,-6.513045556779022e-08,-6.513045556779034e-08
-1457.3125,-6.407023239972978e-08,-6.517266898942074e-08,-6.517266898942084e-08
-1456.8125,-6.402334340691688e-08,-6.508170393811443e-08,-6.508170393811458e-08
-1456.3125,-6.388665007193685e-08,-6.505764803238914e-08,-6.505764803238929e-08
-1455.8125,-6.414175798198676e-08,-6.501496441794987e-08,-6.501496441795004e-08
-1455.3125,-6.44946175211212e-08,-6.502226697259634e-08,-6.502226697259649e-08
-1454.8125,-6.454706961477633e-08,-6.489394689295964e-08,-6.48939468929598e-08
-1454.3125,-6.49849651239274e-08,-6.494273641448873e-08,-6.494273641448889e-08
-1453.8125,-6.51661632656451e-08,-6.483280895822871e-08,-6.483280895822887e-08
-1453.3125,-6.541252916008582e-08,-6.480842661586239e-08,-6.480842661586256e-08
-1452.8125,-6.580353567642397e-08,-6.483537424308921e-08,-6.483537424308932e-08
-1452.3125,-6.584724575446992e-08,-6.470823659244366e-08,-6.470823659244373e-08
-1451.8125,-6.592830808102782e-08,-6.476884525842554e-08,-6.476884525842558e-08
-1451.3125,-6.569624730303851e-08,-6.466145811769097e-08,-6.466145811769092e-08
-1450.8125,-6.550869133178687e-08,-6.461701776049833e-08,-6.461701776049825e-08
-1450.3125,-6.524722559220303e-08,-6.466448134880421e-08,-6.466448134880412e-08
-1449.8125,-6.471555209742611e-08,-6.446157224304889e-08,-6.446157224304879e-08
-1449.3125,-6.469965752359122e-08,-6.465839529512462e-08,-6.465839529512456e-08
-1448.8125,-6.401778030607465e-08,-6.435590075831673e-08,-6.435590075831671e-08
-1448.3125,-6.384850309473313e-08,-6.456711843641388e-08,-6.456711843641385e-08
-1447.8125,-6.325086711854145e-08,-6.429863886871782e-08,-6.429863886871783e-08
-1447.3125,-6.333510835986633e-08,-6.44819320254431e-08,-6.448193202544306e-08
-1446.8125,-6.32643775063011e-08,-6.423185096325282e-08,-6.423185096325278e-08
-1446.3125,-6.347974898176379e-08,-6.444920788443417e-08,-6.444920788443412e-08
-1445.8125,-6.32071570404955e-08,-6.41410023957196e-08,-6.414100239571951e-08
-1445.3125,-6.374677782218986e-08,-6.432788007434144e-08,-6.432788007434136e-08
-1444.8125,-6.370386247283567e-08,-6.414097012787953e-08,-6.414097012787944e-08
-1444.3125,-6.413381069506933e-08,-6.412758913382367e-08,-6.412758913382363e-08
-1443.8125,-6.477754093538216e-08,-6.418390860169287e-08,-6.418390860169288e-08
-1443.3125,-6.461938992572506e-08,-6.402002370625495e-08,-6.402002370625498e-08
-1442.8125,-6.493807613111451e-08,-6.406291542376696e-08,-6.4062915423767e-08
-1442.3125,-6.517728946732952e-08,-6.404025865559035e-08,-6.404025865559047e-08
-1441.8125,-6.490946589821169e-08,-6.384111099738726e-08,-6.384111099738737e-08
-1441.3125,-6.510735334245603e-08,-6.407097733328947e-08,-6.407097733328959e-08
-1440.8125,-6.460746899534889e-08,-6.372785066181053e-08,-6.372785066181066e-08
-1440.3125,-6.466230527507924e-08,-6.40218713773943e-08,-6.402187137739443e-08
-1439.8125,-6.401619084869118e-08,-6.369515233114556e-08,-6.369515233114565e-08
-1439.3125,-6.393194960736628e-08,-6.389494234435753e-08,-6.389494234435761e-08
-1438.8125,-6.328106680882774e-08,-6.365425066680673e-08,-6.365425066680677e-08
-1438.3125,-6.291708106800888e-08,-6.375434291076032e-08,-6.375434291076038e-08
-1437.8125,-6.266356261534245e-08,-6.363896052559542e-08,-6.36389605255955e-08
-1437.3125,-6.273190928283245e-08,-6.365047162954004e-08,-6.365047162954004e-08
-1436.8125,-6.252607455167072e-08,-6.360695225315106e-08,-6.36069522531511e-08
-1436.3125,-6.234169749518603e-08,-6.357558789977657e-08,-6.357558789977657e-08
-1435.8125,-6.26699204448764e-08,-6.351199392312366e-08,-6.351199392312363e-08
-1435.3125,-6.298383827811537e-08,-6.350330318268917e-08,-6.350330318268912e-08
-1434.8125,-6.29536385878291e-08,-6.345710848581476e-08,-6.345710848581467e-08
-1434.3125,-6.344716510540228e-08,-6.3412921642109e-08,-6.341292164210885e-08
-1433.8125,-6.40527483685114e-08,-6.344212113223245e-08,-6.34421211322323e-08
-1433.3125,-6.397565968541219e-08,-6.335200346365809e-08,-6.33520034636579e-08
-1432.8125,-6.421805193639422e-08,-6.330892632803255e-08,-6.330892632803238e-08
-1432.3125,-6.451766465318179e-08,-6.336177249878045e-08,-6.336177249878028e-08
-1431.8125,-6.417672604442352e-08,-6.310552839747558e-08,-6.310552839747544e-08
-1431.3125,-6.442706558232294e-08,-6.339226836264425e-08,-6.339226836264414e-08
-1430.8125,-6.38588345677258e-08,-6.299417350176737e-08,-6.299417350176733e-08
-1430.3125,-6.397407022802872e-08,-6.33622178187908e-08,-6.33622178187908e-08
-1429.8125,-6.327550370798553e-08,-6.294208312656973e-08,-6.294208312656974e-08
-1429.3125,-6.32588144054589e-08,-6.326193629383104e-08,-6.32619362938311e-08
-1428.8125,-6.24434227677293e-08,-6.288552071903958e-08,-6.288552071903964e-08
-1428.3125,-6.239891796099161e-08,-6.314509608387826e-08,-6.314509608387833e-08
-1427.8125,-6.196896973875798e-08,-6.288151385491455e-08,-6.288151385491459e-08
-1427.3125,-6.20198323750296e-08,-6.303531946647851e-08,-6.303531946647851e-08
-1426.8125,-6.183863423331191e-08,-6.290570229070065e-08,-6.290570229070065e-08
-1426.3125,-6.187519175313215e-08,-6.289661002200009e-08,-6.28966100220001e-08
-1425.8125,-6.195704880838183e-08,-6.2872904346144e-08,-6.287290434614402e-08
-1425.3125,-6.199360632820205e-08,-6.274906810670638e-08,-6.274906810670643e-08
-1424.8125,-6.24704435432486e-08,-6.283364217541648e-08,-6.283364217541656e-08
-1424.3125,-6.27327040115242e-08,-6.265374255051299e-08,-6.265374255051312e-08
-1423.8125,-6.320954122657075e-08,-6.284029121403801e-08,-6.284029121403805e-08
-1423.3125,-6.328027208013599e-08,-6.258712871911119e-08,-6.258712871911127e-08
-1422.8125,-6.385565565295882e-08,-6.278566827187999e-08,-6.278566827188e-08
-1422.3125,-6.366174185217322e-08,-6.25484985348961e-08,-6.254849853489607e-08
-1421.8125,-6.372849906227975e-08,-6.26183022200315e-08,-6.261830222003144e-08
-1421.3125,-6.355127456402078e-08,-6.255962720521501e-08,-6.255962720521498e-08
-1420.8125,-6.328345099490299e-08,-6.249244837554861e-08,-6.249244837554859e-08
-1420.3125,-6.331047177042228e-08,-6.252194388501381e-08,-6.252194388501379e-08
-1419.8125,-6.282966091191699e-08,-6.248611053529806e-08,-6.2486110535298e-08
-1419.3125,-6.221056726104823e-08,-6.238245342890912e-08,-6.238245342890908e-08
-1418.8125,-6.211917346149764e-08,-6.246344707863648e-08,-6.246344707863642e-08
-1418.3125,-6.157875795111152e-08,-6.22829645449681e-08,-6.228296454496803e-08
-1417.8125,-6.135941283219014e-08,-6.235437281600343e-08,-6.235437281600343e-08
-1417.3125,-6.119410926430732e-08,-6.2275650316433e-08,-6.227565031643298e-08
-1416.8125,-6.114960445756964e-08,-6.2264979041957e-08,-6.226497904195707e-08
-1416.3125,-6.123384569889455e-08,-6.225123792491046e-08,-6.225123792491055e-08
-1415.8125,-6.131172911068548e-08,-6.222234605611639e-08,-6.222234605611653e-08
-1415.3125,-6.153345841568213e-08,-6.216562883004527e-08,-6.216562883004537e-08
-1414.8125,-6.198168539782589e-08,-6.217768705607859e-08,-6.217768705607868e-08
-1414.3125,-6.210486834504624e-08,-6.20533024050327e-08,-6.205330240503278e-08
-1413.8125,-6.23734866428558e-08,-6.2162858374156e-08,-6.216285837415605e-08
-1413.3125,-6.263654183982314e-08,-6.193912547529924e-08,-6.193912547529929e-08
-1412.8125,-6.32158990561047e-08,-6.215511339670577e-08,-6.215511339670583e-08
-1412.3125,-6.287813936211339e-08,-6.186184050207236e-08,-6.18618405020724e-08
-1411.8125,-6.322781998648086e-08,-6.204753076926049e-08,-6.204753076926057e-08
-1411.3125,-6.293138618446026e-08,-6.184903250263512e-08,-6.184903250263514e-08
-1410.8125,-6.260395796346162e-08,-6.189809907786081e-08,-6.189809907786086e-08
-1410.3125,-6.253004819512941e-08,-6.186381116984218e-08,-6.186381116984216e-08
-1409.8125,-6.229321904498964e-08,-6.17894546230227e-08,-6.178945462302263e-08
-1409.3125,-6.176949283713018e-08,-6.188372294891277e-08,-6.18837229489127e-08
-1408.8125,-6.11615253879458e-08,-6.16433748153084e-08,-6.164337481530829e-08
-1408.3125,-6.126245593179734e-08,-6.189911951645499e-08,-6.189911951645487e-08
-1407.8125,-6.053686863623481e-08,-6.149489527358255e-08,-6.149489527358243e-08
-1407.3125,-6.07697241429159e-08,-6.185807885794227e-08,-6.185807885794212e-08
-1406.8125,-6.033341809114831e-08,-6.1469341686833e-08,-6.146934168683292e-08
-1406.3125,-6.075621375515626e-08,-6.173453233631557e-08,-6.173453233631552e-08
-1405.8125,-6.06958143745837e-08,-6.150562098723541e-08,-6.150562098723538e-08
-1405.3125,-6.088495980321883e-08,-6.157253874703021e-08,-6.15725387470302e-08
-1404.8125,-6.117265158963023e-08,-6.149396969468322e-08,-6.149396969468326e-08
-1404.3125,-6.150882182623805e-08,-6.143797046638385e-08,-6.143797046638389e-08
-1403.8125,-6.175995609282923e-08,-6.147190118724965e-08,-6.14719011872497e-08
-1403.3125,-6.191572291641111e-08,-6.134358398545173e-08,-6.134358398545178e-08
-1402.8125,-6.246090679894766e-08,-6.147512939979525e-08,-6.14751293997953e-08
-1402.3125,-6.241560726351825e-08,-6.124014183119378e-08,-6.124014183119383e-08
-1401.8125,-6.256104261410744e-08,-6.14647277144489e-08,-6.146472771444896e-08
-1401.3125,-6.218195702814543e-08,-6.114482915998978e-08,-6.114482915998984e-08
-1400.8125,-6.234805532471996e-08,-6.138950550754037e-08,-6.138950550754045e-08
-1400.3125,-6.169796725487317e-08,-6.11676624132942e-08,-6.11676624132943e-08
-1399.8125,-6.157319485026933e-08,-6.120942494381617e-08,-6.120942494381623e-08
-1399.3125,-6.134669717312223e-08,-6.127014033819557e-08,-6.127014033819568e-08
-1398.8125,-6.048997964342192e-08,-6.101483093973185e-08,-6.101483093973189e-08
-1398.3125,-6.056150522567892e-08,-6.125661255292961e-08,-6.12566125529297e-08
-1397.8125,-6.005287886296259e-08,-6.096810350192209e-08,-6.096810350192218e-08
-1397.3125,-6.001155297099189e-08,-6.110321562903875e-08,-6.110321562903888e-08
-1396.8125,-5.991777498536608e-08,-6.103644616486207e-08,-6.10364461648622e-08
-1396.3125,-5.993287483050919e-08,-6.09463761706228e-08,-6.094637617062291e-08
-1395.8125,-6.027858181141795e-08,-6.10611930282996e-08,-6.106119302829975e-08
-1395.3125,-6.012440444521956e-08,-6.083200921896214e-08,-6.083200921896224e-08
-1394.8125,-6.056945251259635e-08,-6.102525377660848e-08,-6.102525377660853e-08
-1394.3125,-6.086429685723347e-08,-6.074918657117946e-08,-6.074918657117953e-08
-1393.8125,-6.14611381047334e-08,-6.097563297821032e-08,-6.097563297821031e-08
-1393.3125,-6.126245593179734e-08,-6.072584040716565e-08,-6.072584040716565e-08
-1392.8125,-6.180684508564215e-08,-6.086985593103947e-08,-6.086985593103943e-08
-1392.3125,-6.199122214212681e-08,-6.073729959896599e-08,-6.073729959896595e-08
-1391.8125,-6.183386586116145e-08,-6.073624050377849e-08,-6.073624050377849e-08
-1391.3125,-6.171306710001635e-08,-6.070427812030172e-08,-6.070427812030171e-08
-1390.8125,-6.154299515998306e-08,-6.064313360329792e-08,-6.064313360329792e-08
-1390.3125,-6.123225624151105e-08,-6.065759234095072e-08,-6.065759234095067e-08
-1389.8125,-6.082853406610498e-08,-6.055908540585418e-08,-6.055908540585413e-08
-1389.3125,-6.061077840456705e-08,-6.065055151787161e-08,-6.065055151787154e-08
-1388.8125,-6.011168878615166e-08,-6.04729302880776e-08,-6.04729302880775e-08
-1388.3125,-5.996227979210374e-08,-6.060844392291597e-08,-6.060844392291586e-08
-1387.8125,-5.9423453739101135e-08,-6.045257065992143e-08,-6.045257065992129e-08
-1387.3125,-5.9433785212093816e-08,-6.047935224700708e-08,-6.047935224700695e-08
-1386.8125,-5.9507694980426026e-08,-6.047781019712211e-08,-6.047781019712194e-08
-1386.3125,-5.921523482186414e-08,-6.034182356534893e-08,-6.034182356534877e-08
-1385.8125,-5.9507694980426026e-08,-6.048937393822873e-08,-6.048937393822856e-08
-1385.3125,-5.967538273438407e-08,-6.023136568268822e-08,-6.023136568268811e-08
-1384.8125,-6.02022878570105e-08,-6.050121973389969e-08,-6.050121973389958e-08
-1384.3125,-6.012996754606178e-08,-6.013159003255878e-08,-6.013159003255871e-08
-1383.8125,-6.0893701818828e-08,-6.044555920841558e-08,-6.044555920841554e-08
-1383.3125,-6.071568259187727e-08,-6.013635650130067e-08,-6.013635650130068e-08
-1382.8125,-6.12060301946835e-08,-6.026268584593233e-08,-6.026268584593232e-08
-1382.3125,-6.139914926677735e-08,-6.023772764724653e-08,-6.023772764724649e-08
-1381.8125,-6.107728414662092e-08,-6.008800871495146e-08,-6.008800871495146e-08
-1381.3125,-6.13697443051828e-08,-6.024427931561722e-08,-6.024427931561717e-08
-1380.8125,-6.10391371694172e-08,-6.006328831351822e-08,-6.006328831351818e-08
-1380.3125,-6.070535111888461e-08,-6.010661726386168e-08,-6.01066172638616e-08
-1379.8125,-6.037712816919424e-08,-6.010629868274795e-08,-6.010629868274788e-08
-1379.3125,-5.988519110900454e-08,-5.995826405323813e-08,-5.995826405323813e-08
-1378.8125,-5.976677653393465e-08,-6.0097798966832e-08,-6.009779896683199e-08
-1378.3125,-5.9246229240842175e-08,-5.987674129662287e-08,-5.987674129662292e-08
-1377.8125,-5.9064236370432735e-08,-6.002719580146696e-08,-6.002719580146699e-08
-1377.3125,-5.8646209078575274e-08,-5.986933908478402e-08,-5.986933908478407e-08
-1376.8125,-5.883297032113516e-08,-5.992931450273987e-08,-5.992931450273995e-08
-1376.3125,-5.897761094303262e-08,-5.986794935841183e-08,-5.986794935841188e-08
-1375.8125,-5.896489528396473e-08,-5.984785505818558e-08,-5.98478550581857e-08
-1375.3125,-5.9133377766614496e-08,-5.977659421349971e-08,-5.977659421349982e-08
-1374.8125,-5.945365342938743e-08,-5.983848578625853e-08,-5.983848578625867e-08
-1374.3125,-5.961021498166104e-08,-5.964746807522447e-08,-5.964746807522461e-08
-1373.8125,-6.036043886666761e-08,-5.986689421322645e-08,-5.986689421322657e-08
-1373.3125,-6.031275514516296e-08,-5.95528089738531e-08,-5.9552808973853204e-08
-1372.8125,-6.068230398682404e-08,-5.98301395013366e-08,-5.983013950133663e-08
-1372.3125,-6.050507948856506e-08,-5.9477160417159996e-08,-5.947716041716005e-08
-1371.8125,-6.087462833022614e-08,-5.972474753929735e-08,-5.972474753929743e-08
-1371.3125,-6.040255948733006e-08,-5.946891842944728e-08,-5.946891842944737e-08
-1370.8125,-6.043991173584203e-08,-5.9592476497249925e-08,-5.959247649725002e-08
-1370.3125,-6.033818646329877e-08,-5.9551403831602966e-08,-5.95514038316031e-08
-1369.8125,-5.984386521703385e-08,-5.942337048542937e-08,-5.9423370485429494e-08
-1369.3125,-5.947749529013975e-08,-5.9602988443504986e-08,-5.960298844350515e-08
-1368.8125,-5.8766213111028645e-08,-5.926091185429298e-08,-5.926091185429313e-08
-1368.3125,-5.902847357930424e-08,-5.957511580216777e-08,-5.957511580216796e-08
-1367.8125,-5.8324343958418826e-08,-5.918677601204684e-08,-5.9186776012047e-08
-1367.3125,-5.830447574112524e-08,-5.951780621203066e-08,-5.951780621203083e-08
-1366.8125,-5.800327356695416e-08,-5.917964636763165e-08,-5.917964636763177e-08
-1366.3125,-5.849123698368512e-08,-5.940814524200455e-08,-5.9408145242004653e-08
-1365.8125,-5.8364080393006054e-08,-5.9207104108825174e-08,-5.920710410882519e-08
-1365.3125,-5.855958365117514e-08,-5.922489201545591e-08,-5.92248920154559e-08
-1364.8125,-5.8859196367962727e-08,-5.925858229345549e-08,-5.925858229345539e-08
-1364.3125,-5.901734737761983e-08,-5.9073263765536834e-08,-5.9073263765536715e-08
-1363.8125,-5.980253932506315e-08,-5.926140043320787e-08,-5.9261400433207734e-08
-1363.3125,-5.976518707655118e-08,-5.903867638383293e-08,-5.903867638383283e-08
-1362.8125,-5.99400273887349e-08,-5.916300457115067e-08,-5.9163004571150604e-08
-1362.3125,-6.010135731315899e-08,-5.9044970785394393e-08,-5.904497078539434e-08
-1361.8125,-6.02650714236583e-08,-5.9057230596352386e-08,-5.9057230596352367e-08
-1361.3125,-6.004493157604513e-08,-5.8996949851901675e-08,-5.89969498519017e-08
