potential,current,current_filtered_()Hz,current_filtered_50Hz,current_filtered_59Hz,basecurrent_4
-1260.3125,-6.987493076422978e-08,-6.821353732619564e-08,-6.821353732619572e-08,-6.869758045077023e-08,6.263080117653763e-08
-1260.8125,-7.345200460577066e-08,-6.918027232100838e-08,-6.918027232100836e-08,-7.006366194442751e-08,6.266695681776404e-08
-1261.3125,-7.32318647581575e-08,-6.794904961727402e-08,-6.794904961727399e-08,-6.95906176376705e-08,6.270308917506074e-08
-1261.8125,-7.603646231132296e-08,-6.940029183969122e-08,-6.940029183969115e-08,-7.101275456252025e-08,6.273919821582893e-08
-1262.3125,-7.511537175759138e-08,-6.791391202012281e-08,-6.791391202012268e-08,-6.995139527666991e-08,6.277528390749854e-08
-1262.8125,-7.605076742777437e-08,-6.923432228265415e-08,-6.9234322282654e-08,-7.100984381490841e-08,6.281134621752787e-08
-1263.3125,-7.404884585327059e-08,-6.808987629971187e-08,-6.808987629971173e-08,-6.980235799501651e-08,6.284738511340401e-08
-1263.8125,-7.359982414243507e-08,-6.908584519430468e-08,-6.908584519430448e-08,-7.021748086539806e-08,6.28834005626428e-08
-1264.3125,-7.11035813216664e-08,-6.846903149680684e-08,-6.846903149680664e-08,-6.92781439882892e-08,6.291939253278842e-08
-1264.8125,-6.966909603306802e-08,-6.875965946806971e-08,-6.875965946806952e-08,-6.884575737815423e-08,6.295536099141386e-08
-1265.3125,-6.720225817389388e-08,-6.897138716624236e-08,-6.897138716624222e-08,-6.843880522905481e-08,6.299130590612077e-08
-1265.8125,-6.406864294234627e-08,-6.820851806363216e-08,-6.820851806363206e-08,-6.734793927434069e-08,6.302722724453927e-08
-1266.3125,-6.409645844655732e-08,-6.934029969763992e-08,-6.934029969763988e-08,-6.766995454270236e-08,6.306312497432813e-08
-1266.8125,-6.128868197862491e-08,-6.804117362957974e-08,-6.804117362957972e-08,-6.646990899948687e-08,6.309899906317496e-08
-1267.3125,-6.235838679771267e-08,-6.942870013720576e-08,-6.942870013720581e-08,-6.737751269527429e-08,6.313484947879565e-08
-1267.8125,-6.167650958019607e-08,-6.82967397127508e-08,-6.829673971275088e-08,-6.654892625155099e-08,6.317067618893513e-08
-1268.3125,-6.321430959872121e-08,-6.92602855484015e-08,-6.926028554840161e-08,-6.756302855916679e-08,6.32064791613665e-08
-1268.8125,-6.39685071271865e-08,-6.855621303934166e-08,-6.855621303934177e-08,-6.739493288959841e-08,6.324225836389189e-08
-1269.3125,-6.640037692392392e-08,-6.886990686431648e-08,-6.886990686431661e-08,-6.813712293154994e-08,6.327801376434175e-08
-1269.8125,-6.79715555475023e-08,-6.893699699196929e-08,-6.893699699196937e-08,-6.874223736389648e-08,6.331374533057541e-08
-1270.3125,-6.989559371021513e-08,-6.848216826428567e-08,-6.848216826428581e-08,-6.909163115316717e-08,6.33494530304806e-08
-1270.8125,-7.370711251582056e-08,-6.936375500207965e-08,-6.936375500207977e-08,-7.016721455657957e-08,6.338513683197385e-08
-1271.3125,-7.376194879555091e-08,-6.842184768545022e-08,-6.842184768545032e-08,-7.006644786707723e-08,6.342079670300011e-08
-1271.8125,-7.58020173472584e-08,-6.933400532832586e-08,-6.93340053283259e-08,-7.098300794652997e-08,6.345643261153323e-08
-1272.3125,-7.59061268058769e-08,-6.861115781233476e-08,-6.861115781233476e-08,-7.056096414618904e-08,6.349204452557551e-08
-1272.8125,-7.582268029324375e-08,-6.902910586109201e-08,-6.902910586109195e-08,-7.089342556076641e-08,6.352763241315794e-08
-1273.3125,-7.473310725686237e-08,-6.884351060329646e-08,-6.884351060329637e-08,-7.047795548903164e-08,6.356319624234002e-08
-1273.8125,-7.347505173783124e-08,-6.889276273030236e-08,-6.889276273030223e-08,-7.009702989408734e-08,6.359873598121005e-08
-1274.3125,-7.183552644676285e-08,-6.917539769809313e-08,-6.917539769809301e-08,-6.990652856181284e-08,6.363425159788469e-08
-1274.8125,-6.951889231032835e-08,-6.869102791663598e-08,-6.869102791663585e-08,-6.88582432838751e-08,6.36697430605097e-08
-1275.3125,-6.794215058590777e-08,-6.950415879262978e-08,-6.950415879262961e-08,-6.891823453221538e-08,6.370521033725883e-08
-1275.8125,-6.426732511528235e-08,-6.838693746788338e-08,-6.838693746788326e-08,-6.754814962236028e-08,6.374065339633507e-08
-1276.3125,-6.417513658704003e-08,-6.954568104719697e-08,-6.954568104719684e-08,-6.791602639592693e-08,6.377607220596957e-08
-1276.8125,-6.178061903881461e-08,-6.848374299830379e-08,-6.84837429983037e-08,-6.680913151060215e-08,6.381146673442246e-08
-1277.3125,-6.21453995083252e-08,-6.937899373888629e-08,-6.93789937388862e-08,-6.746010256559447e-08,6.384683694998223e-08
-1277.8125,-6.213188912056552e-08,-6.885462361253443e-08,-6.885462361253438e-08,-6.696578293023398e-08,6.388218282096607e-08
-1278.3125,-6.322225688563867e-08,-6.922454827373831e-08,-6.922454827373833e-08,-6.763621864324363e-08,6.391750431571988e-08
-1278.8125,-6.453991705655062e-08,-6.900555408398423e-08,-6.900555408398426e-08,-6.780489361985687e-08,6.395280140261808e-08
-1279.3125,-6.64234240559845e-08,-6.904325227521076e-08,-6.904325227521082e-08,-6.825924355915518e-08,6.398807405006382e-08
-1279.8125,-6.822904764362744e-08,-6.919126360266455e-08,-6.919126360266466e-08,-6.910860628430526e-08,6.402332222648878e-08
-1280.3125,-7.049561387248205e-08,-6.880176223627214e-08,-6.880176223627229e-08,-6.924836115438483e-08,6.405854590035331e-08
-1280.8125,-7.377148553985185e-08,-6.964779973241822e-08,-6.964779973241834e-08,-7.057880442446486e-08,6.409374504014635e-08
-1281.3125,-7.399957267438243e-08,-6.858847565804954e-08,-6.858847565804969e-08,-7.020156778462652e-08,6.412891961438557e-08
-1281.8125,-7.658164619385952e-08,-6.987872318291327e-08,-6.987872318291335e-08,-7.147648648120631e-08,6.416406959161711e-08
-1282.3125,-7.563830323675911e-08,-6.851434892871258e-08,-6.851434892871264e-08,-7.060201828505728e-08,6.419919494041582e-08
-1282.8125,-7.652283627067044e-08,-6.969121920395987e-08,-6.969121920395983e-08,-7.139590208037812e-08,6.423429562938523e-08
-1283.3125,-7.458846663496494e-08,-6.875671501415e-08,-6.875671501414992e-08,-7.049357125961278e-08,6.426937162715745e-08
-1283.8125,-7.394076275119338e-08,-6.940301549242848e-08,-6.940301549242838e-08,-7.056364034181461e-08,6.430442290239312e-08
-1284.3125,-7.20501031935338e-08,-6.930959169827849e-08,-6.930959169827837e-08,-7.001792945092287e-08,6.43394494237817e-08
-1284.8125,-6.979068952290489e-08,-6.899315400864519e-08,-6.899315400864509e-08,-6.923802948131303e-08,6.437445116004097e-08
-1285.3125,-6.815911151875395e-08,-6.976734177007282e-08,-6.976734177007271e-08,-6.911951431788401e-08,6.440942807991775e-08
-1285.8125,-6.436507674436692e-08,-6.860302849644767e-08,-6.860302849644755e-08,-6.78272508356991e-08,6.444438015218718e-08
-1286.3125,-6.439368697726969e-08,-6.983707702884415e-08,-6.983707702884406e-08,-6.817703103955384e-08,6.447930734565304e-08
-1286.8125,-6.209533160074532e-08,-6.874994484941626e-08,-6.874994484941617e-08,-6.70807804199081e-08,6.451420962914785e-08
-1287.3125,-6.26015737773864e-08,-6.968776223445497e-08,-6.968776223445489e-08,-6.776451204852383e-08,6.454908697153272e-08
-1287.8125,-6.250064323353489e-08,-6.917201370300603e-08,-6.917201370300593e-08,-6.726888966464538e-08,6.458393934169745e-08
-1288.3125,-6.348213316783903e-08,-6.950821193626328e-08,-6.950821193626312e-08,-6.79174708530541e-08,6.461876670856026e-08
-1288.8125,-6.496350744925031e-08,-6.9299702311295e-08,-6.929970231129487e-08,-6.808895876367293e-08,6.465356904106824e-08
-1289.3125,-6.669363181117755e-08,-6.927775311332933e-08,-6.92777531133292e-08,-6.85028098719448e-08,6.468834630819694e-08
-1289.8125,-6.826878407821465e-08,-6.947116780525564e-08,-6.947116780525547e-08,-6.936992488649654e-08,6.472309847895059e-08
-1290.3125,-7.06871434871924e-08,-6.902860431314006e-08,-6.902860431313987e-08,-6.951926751101268e-08,6.475782552236214e-08
-1290.8125,-7.429044337556085e-08,-6.991694580097496e-08,-6.991694580097478e-08,-7.082473247321656e-08,6.479252740749284e-08
-1291.3125,-7.422209670807082e-08,-6.887896770660018e-08,-6.887896770660001e-08,-7.048777416401727e-08,6.482720410343309e-08
-1291.8125,-7.662217735713847e-08,-7.004843815610533e-08,-7.004843815610519e-08,-7.168901131131345e-08,6.48618555793014e-08
-1292.3125,-7.606904618768447e-08,-6.887153979017113e-08,-6.887153979017098e-08,-7.086405549995416e-08,6.48964818042452e-08
-1292.8125,-7.656257270525766e-08,-6.984683643945324e-08,-6.984683643945312e-08,-7.16627152960589e-08,6.493108274744049e-08
-1293.3125,-7.488966880913602e-08,-6.902798061598313e-08,-6.902798061598303e-08,-7.071651848213876e-08,6.496565837809186e-08
-1293.8125,-7.43524322135169e-08,-6.97596113875422e-08,-6.975961138754213e-08,-7.093535060141663e-08,6.500020866543259e-08
-1294.3125,-7.20969921863467e-08,-6.936017594851905e-08,-6.936017594851896e-08,-7.01539456701282e-08,6.503473357872446e-08
-1294.8125,-7.036209945226901e-08,-6.955244518993004e-08,-6.955244518992996e-08,-6.964975444094647e-08,6.506923308725802e-08
-1295.3125,-6.798029756311147e-08,-6.975365975092791e-08,-6.975365975092782e-08,-6.920733574377585e-08,6.510370716035234e-08
-1295.8125,-6.507794838086149e-08,-6.911699203490152e-08,-6.911699203490147e-08,-6.823923076337695e-08,6.513815576735518e-08
-1296.3125,-6.466866310461319e-08,-6.999227627766192e-08,-6.999227627766186e-08,-6.832978666673651e-08,6.517257887764288e-08
-1296.8125,-6.218434121422068e-08,-6.903991025879357e-08,-6.903991025879348e-08,-6.743721459005724e-08,6.52069764606205e-08
-1297.3125,-6.288290773426388e-08,-6.997933600360131e-08,-6.997933600360128e-08,-6.797367560579588e-08,6.52413484857216e-08
-1297.8125,-6.272316726722327e-08,-6.936922747509548e-08,-6.936922747509544e-08,-6.753311724642158e-08,6.52756949224084e-08
-1298.3125,-6.37690302255587e-08,-6.980193408150878e-08,-6.980193408150875e-08,-6.817706055505535e-08,6.531001574017178e-08
-1298.8125,-6.511371117198997e-08,-6.958772374148036e-08,-6.958772374148034e-08,-6.835451685467154e-08,6.534431090853125e-08
-1299.3125,-6.693761351954304e-08,-6.956219037482547e-08,-6.95621903748255e-08,-6.884634654852004e-08,6.537858039703493e-08
-1299.8125,-6.894191928012202e-08,-6.977683443803194e-08,-6.977683443803197e-08,-6.965009902931439e-08,6.541282417525955e-08
-1300.3125,-7.109960767820767e-08,-6.934666967143415e-08,-6.93466696714342e-08,-6.986362438478339e-08,6.544704221281049e-08
-1300.8125,-7.413547128067073e-08,-7.010717732555032e-08,-7.01071773255504e-08,-7.104155248616447e-08,6.548123447932167e-08
-1301.3125,-7.448038353288771e-08,-6.926353753221872e-08,-6.926353753221878e-08,-7.082426345291454e-08,6.551540094445579e-08
-1301.8125,-7.69368899190692e-08,-7.023692972188827e-08,-7.023692972188836e-08,-7.19359593608025e-08,6.554954157790415e-08
-1302.3125,-7.662535627190546e-08,-6.928260670110247e-08,-6.928260670110254e-08,-7.124027271117014e-08,6.558365634938648e-08
-1302.8125,-7.686774852288745e-08,-7.012636971541209e-08,-7.012636971541217e-08,-7.196494541084883e-08,6.561774522865126e-08
-1303.3125,-7.519643408414929e-08,-6.933700372764615e-08,-6.933700372764625e-08,-7.102339506564572e-08,6.565180818547577e-08
-1303.8125,-7.462343469740168e-08,-7.010792363280429e-08,-7.010792363280441e-08,-7.123671779637079e-08,6.568584518966572e-08
-1304.3125,-7.221779094749182e-08,-6.9578149117336e-08,-6.957814911733611e-08,-7.038816289049471e-08,6.571985621105541e-08
-1304.8125,-7.087549418713579e-08,-6.996293934461405e-08,-6.996293934461413e-08,-7.002118108960422e-08,6.575384121950783e-08
-1305.3125,-6.824891586092105e-08,-6.999192387730634e-08,-6.99919238773064e-08,-6.948537436467844e-08,6.578780018491461e-08
-1305.8125,-6.542603954784548e-08,-6.953808724525504e-08,-6.953808724525502e-08,-6.865684307613264e-08,6.582173307719606e-08
-1306.3125,-6.500801225598802e-08,-7.026442989710537e-08,-7.026442989710532e-08,-6.860762614351525e-08,6.58556398663011e-08
-1306.8125,-6.265958897188373e-08,-6.940502879239605e-08,-6.940502879239592e-08,-6.778570977050332e-08,6.58895205222071e-08
-1307.3125,-6.302198525531911e-08,-7.027643631369539e-08,-7.027643631369524e-08,-6.826374426684834e-08,6.592337501492025e-08
-1307.8125,-6.28153557954656e-08,-6.969544447907273e-08,-6.969544447907253e-08,-6.787118763309207e-08,6.595720331447524e-08
-1308.3125,-6.423871488237956e-08,-7.016390318965744e-08,-7.016390318965727e-08,-6.855087355707936e-08,6.599100539093557e-08
-1308.8125,-6.573121536547526e-08,-6.989864753798829e-08,-6.989864753798809e-08,-6.869184460606287e-08,6.602478121439314e-08
-1309.3125,-6.733895150887388e-08,-6.996691995814853e-08,-6.996691995814839e-08,-6.920851877815587e-08,6.605853075496864e-08
-1309.8125,-6.88695989691733e-08,-7.006732058495321e-08,-7.006732058495308e-08,-6.996373609079251e-08,6.609225398281128e-08
-1310.3125,-7.136186814648327e-08,-6.974121917179432e-08,-6.974121917179426e-08,-7.021014319056784e-08,6.612595086809896e-08
-1310.8125,-7.474661764462204e-08,-7.047396409119539e-08,-7.047396409119533e-08,-7.143341754365786e-08,6.615962138103819e-08
-1311.3125,-7.508040369515463e-08,-6.958718091716814e-08,-6.958718091716813e-08,-7.119022415692041e-08,6.61932654918641e-08
-1311.8125,-7.728736527212843e-08,-7.071364114211138e-08,-7.071364114211142e-08,-7.234647789093632e-08,6.622688317084039e-08
-1312.3125,-7.661740898498801e-08,-6.954962984250827e-08,-6.954962984250831e-08,-7.158862172926433e-08,6.626047438825957e-08
-1312.8125,-7.753293643787736e-08,-7.058734623560054e-08,-7.058734623560066e-08,-7.233269655305199e-08,6.629403911444251e-08
-1313.3125,-7.575115471098678e-08,-6.973749866003803e-08,-6.973749866003816e-08,-7.143901836246227e-08,6.632757731973897e-08
-1313.8125,-7.491033175512136e-08,-7.038589044884773e-08,-7.03858904488479e-08,-7.15765696828246e-08,6.636108897452714e-08
-1314.3125,-7.27399276979678e-08,-7.013556451112892e-08,-7.013556451112907e-08,-7.087370179806842e-08,6.639457404921382e-08
-1314.8125,-7.080714751964579e-08,-7.012565045063069e-08,-7.012565045063089e-08,-7.027787013628168e-08,6.642803251423472e-08
-1315.3125,-6.892125633413667e-08,-7.050818056179209e-08,-7.050818056179224e-08,-6.996769986810497e-08,6.64614643400538e-08
-1315.8125,-6.574949412538537e-08,-6.979346894584835e-08,-6.979346894584847e-08,-6.8862630965492e-08,6.649486949716387e-08
-1316.3125,-6.511530062937347e-08,-7.071480336443203e-08,-7.071480336443215e-08,-6.913628530688793e-08,6.652824795608636e-08
-1316.8125,-6.30450323873797e-08,-6.968281126132464e-08,-6.968281126132473e-08,-6.802549431592695e-08,6.656159968737129e-08
-1317.3125,-6.380717720276242e-08,-7.082593878847923e-08,-7.082593878847932e-08,-6.881180131863517e-08,6.659492466159716e-08
-1317.8125,-6.297191734773923e-08,-6.982652911430093e-08,-6.982652911430101e-08,-6.809309851540913e-08,6.66282228493714e-08
-1318.3125,-6.484986124633088e-08,-7.075911897281372e-08,-7.075911897281376e-08,-6.900892611882668e-08,6.666149422132989e-08
-1318.8125,-6.553332792123095e-08,-7.007477469873434e-08,-7.007477469873434e-08,-6.894321835869057e-08,6.669473874813705e-08
-1319.3125,-6.773870004082124e-08,-7.039566064545642e-08,-7.039566064545642e-08,-6.962956379115733e-08,6.672795640048604e-08
-1319.8125,-6.974618471616722e-08,-7.051768894191745e-08,-7.051768894191736e-08,-7.033512699395847e-08,6.676114714909872e-08
-1320.3125,-7.168532272402317e-08,-6.998222832303918e-08,-6.998222832303909e-08,-7.057269088008798e-08,6.679431096472533e-08
-1320.8125,-7.512093485843357e-08,-7.097039040733657e-08,-7.097039040733647e-08,-7.181196064653275e-08,6.682744781814498e-08
-1321.3125,-7.502397795804079e-08,-6.985374643245299e-08,-6.985374643245282e-08,-7.146703249959774e-08,6.686055768016539e-08
-1321.8125,-7.764896682687205e-08,-7.104967075583832e-08,-7.10496707558382e-08,-7.273950432754063e-08,6.689364052162263e-08
-1322.3125,-7.738511690121296e-08,-6.992804343907312e-08,-6.992804343907299e-08,-7.189718465882927e-08,6.692669631338183e-08
-1322.8125,-7.771969768043729e-08,-7.092594180007204e-08,-7.092594180007191e-08,-7.275308368452465e-08,6.695972502633633e-08
-1323.3125,-7.587831130166585e-08,-7.003254391806657e-08,-7.003254391806643e-08,-7.17431629562003e-08,6.699272663140826e-08
-1323.8125,-7.546107873850014e-08,-7.086473833867233e-08,-7.086473833867217e-08,-7.196523512716665e-08,6.70257010995485e-08
-1324.3125,-7.285754754434596e-08,-7.035891093321345e-08,-7.03589109332133e-08,-7.116612402660585e-08,6.70586484017365e-08
-1324.8125,-7.13857100072356e-08,-7.057230495292175e-08,-7.057230495292159e-08,-7.069564691308979e-08,6.709156850898012e-08
-1325.3125,-6.924947928382707e-08,-7.085894320408633e-08,-7.085894320408624e-08,-7.028009049586013e-08,6.712446139231602e-08
-1325.8125,-6.586393505699655e-08,-7.012521703992858e-08,-7.012521703992848e-08,-6.932310813456569e-08,6.715732702280965e-08
-1326.3125,-6.574790466800189e-08,-7.109077389964702e-08,-7.109077389964698e-08,-6.940495224170963e-08,6.719016537155475e-08
-1326.8125,-6.349246464083171e-08,-7.015294649848247e-08,-7.015294649848251e-08,-6.850845479766304e-08,6.722297640967386e-08
-1327.3125,-6.388903425801209e-08,-7.09918404590843e-08,-7.099184045908437e-08,-6.904782195200575e-08,6.725576010831822e-08
-1327.8125,-6.388347115716988e-08,-7.050635599343354e-08,-7.050635599343367e-08,-6.860860886464895e-08,6.728851643866748e-08
-1328.3125,-6.476720946238947e-08,-7.08694597980686e-08,-7.086945979806872e-08,-6.927479609815915e-08,6.732124537193016e-08
-1328.8125,-6.617785289023554e-08,-7.060918762901123e-08,-7.060918762901136e-08,-6.942525823608387e-08,6.735394687934322e-08
-1329.3125,-6.827037353559814e-08,-7.073159263662115e-08,-7.073159263662128e-08,-6.992080290080923e-08,6.738662093217228e-08
-1329.8125,-6.967704331998547e-08,-7.07647345896345e-08,-7.076473458963463e-08,-7.072860386099982e-08,6.741926750171175e-08
-1330.3125,-7.203420861969893e-08,-7.045042868279808e-08,-7.045042868279822e-08,-7.089863915447755e-08,6.745188655928435e-08
-1330.8125,-7.545631036634966e-08,-7.127818446230848e-08,-7.12781844623086e-08,-7.219254574447116e-08,6.748447807624178e-08
-1331.3125,-7.564307160890956e-08,-7.019581159310124e-08,-7.01958115931014e-08,-7.184864755040246e-08,6.751704202396417e-08
-1331.8125,-7.828554450895919e-08,-7.155004512781445e-08,-7.155004512781457e-08,-7.310489472060947e-08,6.754957837386018e-08
-1332.3125,-7.725319193838341e-08,-7.018845400123018e-08,-7.018845400123022e-08,-7.229284618956723e-08,6.75820870973673e-08
-1332.8125,-7.821799257016094e-08,-7.13140188891184e-08,-7.131401888911844e-08,-7.304355534329408e-08,6.761456816595164e-08
-1333.3125,-7.646084743271438e-08,-7.049515495468067e-08,-7.049515495468067e-08,-7.221548705044921e-08,6.764702155110767e-08
-1333.8125,-7.53331274191293e-08,-7.098187043688912e-08,-7.098187043688907e-08,-7.218793988049063e-08,6.767944722435883e-08
-1334.3125,-7.365227623609022e-08,-7.103414419167125e-08,-7.103414419167124e-08,-7.172402050731174e-08,6.771184515725696e-08
-1334.8125,-7.149935621015503e-08,-7.06253678504314e-08,-7.062536785043138e-08,-7.085285530284505e-08,6.774421532138256e-08
-1335.3125,-6.983757851571782e-08,-7.150556890660679e-08,-7.150556890660679e-08,-7.083470263876735e-08,6.777655768834488e-08
